filename,width,height,label,xmin,ymin,xmax,ymax
022814asiatodaymasks_960x540.jpg,960,540,good,70,124,176,224
022814asiatodaymasks_960x540.jpg,960,540,good,42,285,198,458
022814asiatodaymasks_960x540.jpg,960,540,good,334,166,458,297
022814asiatodaymasks_960x540.jpg,960,540,good,551,149,824,409
022814asiatodaymasks_960x540.jpg,960,540,good,898,119,960,277
istockphoto-609942644-170667a.jpg,479,359,good,144,110,244,235
w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1240,698,good,248,122,279,155
w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1240,698,good,296,42,339,81
w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1240,698,good,731,75,809,154
w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1240,698,good,986,289,1058,354
Medical-face-mask-printed-fashion-surgical-disposable.jpg_350x350.jpg,350,350,good,118,78,239,204
20180227002525.jpg,900,507,good,337,125,501,305
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,good,9,142,35,172
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,good,121,52,166,97
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,good,196,167,241,214
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,good,313,140,344,174
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,good,505,90,542,133
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,good,561,279,601,319
20150603_20150603-131448.jpg,800,800,bad,76,285,106,322
20150603_20150603-131448.jpg,800,800,bad,152,291,189,328
20150603_20150603-131448.jpg,800,800,good,227,284,262,326
20150603_20150603-131448.jpg,800,800,good,315,330,349,370
20150603_20150603-131448.jpg,800,800,bad,433,305,481,348
20150603_20150603-131448.jpg,800,800,bad,565,316,620,362
81717218_412496646125299_2821021798043222016_n20copy_N8G8X_1200x0.png,1200,800,good,80,94,276,300
81717218_412496646125299_2821021798043222016_n20copy_N8G8X_1200x0.png,1200,800,good,494,256,565,331
81717218_412496646125299_2821021798043222016_n20copy_N8G8X_1200x0.png,1200,800,good,690,264,776,380
81717218_412496646125299_2821021798043222016_n20copy_N8G8X_1200x0.png,1200,800,good,862,268,984,366
20180927232308_67563e2a7ebff07ad2d2cf1d606fc2a3_4.jpeg,640,829,none,186,164,438,510
W37H3GWNO5EV5HTJQNP4KLIRGI.jpg,1000,750,good,550,169,640,291
1196686205.jpg.14.jpg,1200,800,good,435,315,469,368
1196686205.jpg.14.jpg,1200,800,good,575,223,614,284
1196686205.jpg.14.jpg,1200,800,good,727,365,767,422
oxford-face-mask-neoprene-svart.jpg,381,492,good,99,100,340,382
nCoV_17_20200204.jpg,1000,667,good,67,158,108,208
nCoV_17_20200204.jpg,1000,667,good,138,178,178,230
nCoV_17_20200204.jpg,1000,667,good,256,143,298,193
nCoV_17_20200204.jpg,1000,667,good,378,220,420,268
nCoV_17_20200204.jpg,1000,667,good,396,148,437,184
nCoV_17_20200204.jpg,1000,667,good,531,116,570,167
nCoV_17_20200204.jpg,1000,667,good,644,156,668,208
nCoV_17_20200204.jpg,1000,667,good,693,170,730,225
nCoV_17_20200204.jpg,1000,667,good,819,172,858,214
nCoV_17_20200204.jpg,1000,667,good,884,187,921,231
20200126001453.jpg,900,600,good,431,269,503,347
20200126001453.jpg,900,600,good,644,246,716,351
20200126001453.jpg,900,600,good,300,283,339,328
20200126001453.jpg,900,600,good,383,295,418,331
unnamed.jpg,512,340,good,20,54,65,105
unnamed.jpg,512,340,good,50,99,122,167
unnamed.jpg,512,340,good,188,107,225,141
unnamed.jpg,512,340,good,207,59,241,87
unnamed.jpg,512,340,good,220,81,250,118
unnamed.jpg,512,340,good,244,63,303,118
unnamed.jpg,512,340,good,330,73,365,107
unnamed.jpg,512,340,bad,320,31,344,55
unnamed.jpg,512,340,bad,367,57,391,82
unnamed.jpg,512,340,good,398,74,434,114
unnamed.jpg,512,340,good,426,125,483,177
unnamed.jpg,512,340,good,440,69,468,96
unnamed.jpg,512,340,good,427,29,454,54
ckeditor-5e45056957880.jpg,980,1470,good,482,172,582,297
5e2ff7f35bc79c0ed6681a35.jpeg,1100,825,good,307,237,483,394
5e2ff7f35bc79c0ed6681a35.jpeg,1100,825,good,605,199,807,365
012420_coronoa_masks_web.jpg,1920,1080,good,9,130,88,217
012420_coronoa_masks_web.jpg,1920,1080,good,110,171,212,279
012420_coronoa_masks_web.jpg,1920,1080,bad,143,337,242,441
012420_coronoa_masks_web.jpg,1920,1080,good,18,849,166,1002
012420_coronoa_masks_web.jpg,1920,1080,good,445,68,558,162
012420_coronoa_masks_web.jpg,1920,1080,good,473,354,582,477
012420_coronoa_masks_web.jpg,1920,1080,none,267,632,377,775
012420_coronoa_masks_web.jpg,1920,1080,good,172,725,310,875
012420_coronoa_masks_web.jpg,1920,1080,good,661,916,788,1059
012420_coronoa_masks_web.jpg,1920,1080,good,870,60,1001,171
012420_coronoa_masks_web.jpg,1920,1080,good,899,263,1021,383
012420_coronoa_masks_web.jpg,1920,1080,good,940,700,1051,805
012420_coronoa_masks_web.jpg,1920,1080,good,1018,783,1164,924
012420_coronoa_masks_web.jpg,1920,1080,good,1212,59,1328,168
012420_coronoa_masks_web.jpg,1920,1080,good,1177,349,1282,470
012420_coronoa_masks_web.jpg,1920,1080,good,1370,44,1505,179
012420_coronoa_masks_web.jpg,1920,1080,good,1532,2,1636,71
012420_coronoa_masks_web.jpg,1920,1080,good,1656,159,1782,273
012420_coronoa_masks_web.jpg,1920,1080,good,1718,556,1858,675
rawImage.jpg,2048,1365,good,291,104,446,301
rawImage.jpg,2048,1365,good,425,549,625,747
rawImage.jpg,2048,1365,good,896,270,1029,409
rawImage.jpg,2048,1365,good,1139,183,1284,356
rawImage.jpg,2048,1365,good,1608,442,1936,745
20190714_aa5f8ff6fcac99b55a3aYyrFsvvq9Gyb.jpg,713,737,good,465,63,596,221
20190714_aa5f8ff6fcac99b55a3aYyrFsvvq9Gyb.jpg,713,737,good,125,434,249,583
20190714_aa5f8ff6fcac99b55a3aYyrFsvvq9Gyb.jpg,713,737,good,487,508,598,648
20190919FL12-seo.jpeg,1200,630,good,358,183,546,387
20190919FL12-seo.jpeg,1200,630,good,156,204,204,254
20190919FL12-seo.jpeg,1200,630,good,646,191,713,256
20190919FL12-seo.jpeg,1200,630,good,895,1,1183,263
los-angeles-airport-passengers-masks-coronavirus.jpg,2500,1875,none,785,385,914,564
los-angeles-airport-passengers-masks-coronavirus.jpg,2500,1875,good,1148,568,1252,714
los-angeles-airport-passengers-masks-coronavirus.jpg,2500,1875,good,1918,535,2014,655
los-angeles-airport-passengers-masks-coronavirus.jpg,2500,1875,bad,2310,593,2381,672
carrie-lam-wearing-mask-wrongly.jpg,1000,525,none,426,171,597,358
remote (1).jpeg,920,690,good,130,152,244,279
remote (1).jpeg,920,690,good,431,255,501,335
remote (1).jpeg,920,690,good,535,190,601,267
remote (1).jpeg,920,690,good,616,430,667,495
china-virus.jpg,1024,682,good,447,140,551,236
china-virus.jpg,1024,682,good,19,431,186,643
china-virus.jpg,1024,682,good,325,473,454,600
china-virus.jpg,1024,682,good,677,473,742,579
china-virus.jpg,1024,682,good,818,510,937,665
china-virus.jpg,1024,682,good,677,407,716,452
china-virus.jpg,1024,682,good,833,365,875,396
china-virus.jpg,1024,682,none,842,431,897,493
china-virus.jpg,1024,682,good,809,373,833,403
200130-Messer-Coronavirus-tease_ffi1jk.jpeg,1566,881,good,739,114,957,344
200130-Messer-Coronavirus-tease_ffi1jk.jpeg,1566,881,good,1513,208,1566,293
200130-Messer-Coronavirus-tease_ffi1jk.jpeg,1566,881,good,462,337,636,493
20190912FL4.jpeg,1000,711,good,484,253,574,347
20190912FL4.jpeg,1000,711,bad,630,288,710,373
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1023,578,good,101,350,278,557
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1023,578,good,136,144,282,285
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1023,578,good,482,198,629,357
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1023,578,good,793,122,914,250
2014-02-26T035433Z_363713825_GM1EA2Q0X0E01_RTRMADP_3_CHINA-POLLUTION_0.jpg,1023,578,bad,464,80,565,152
2020_0126-coronavirus-1200x774.jpg,1200,774,good,216,92,280,153
2020_0126-coronavirus-1200x774.jpg,1200,774,good,321,271,373,323
2020_0126-coronavirus-1200x774.jpg,1200,774,good,530,133,587,187
2020_0126-coronavirus-1200x774.jpg,1200,774,good,1070,129,1120,179
2020_0126-coronavirus-1200x774.jpg,1200,774,good,806,150,850,190
2020_0126-coronavirus-1200x774.jpg,1200,774,good,711,137,751,172
2020_0126-coronavirus-1200x774.jpg,1200,774,good,661,162,696,196
2020_0126-coronavirus-1200x774.jpg,1200,774,good,78,134,111,165
2020_0126-coronavirus-1200x774.jpg,1200,774,good,334,101,365,135
2020_0126-coronavirus-1200x774.jpg,1200,774,good,396,129,418,155
2020_0126-coronavirus-1200x774.jpg,1200,774,good,455,135,478,157
2020_0126-coronavirus-1200x774.jpg,1200,774,good,1156,146,1178,168
d775a8c416694e62829a4269832520c6.jpeg,1080,1920,good,350,364,708,655
d775a8c416694e62829a4269832520c6.jpeg,1080,1920,bad,893,285,1080,558
d775a8c416694e62829a4269832520c6.jpeg,1080,1920,bad,226,452,365,582
d775a8c416694e62829a4269832520c6.jpeg,1080,1920,good,47,337,155,441
5e26f95fa3101282064d4b72.jpeg,1199,868,good,112,663,200,739
5e26f95fa3101282064d4b72.jpeg,1199,868,good,272,747,390,808
5e26f95fa3101282064d4b72.jpeg,1199,868,good,527,210,659,320
5e26f95fa3101282064d4b72.jpeg,1199,868,none,729,190,886,363
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,90,5,214,132
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,414,16,538,138
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,736,15,842,126
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,684,232,804,362
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,419,242,538,354
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,109,216,222,349
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,117,467,222,540
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,427,462,523,540
e5ac72af03e3fb0b44b98befd53103dd.jpg,960,540,good,731,470,868,540
5e27ba78dc6ca.jpeg,950,534,good,648,127,817,314
5e27ba78dc6ca.jpeg,950,534,good,371,157,561,389
5e27ba78dc6ca.jpeg,950,534,good,80,133,251,312
fjjfjfjf.png,894,644,good,85,117,162,207
fjjfjfjf.png,894,644,good,288,147,348,213
fjjfjfjf.png,894,644,good,608,175,675,247
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,3,111,31,148
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,35,91,73,134
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,92,92,117,124
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,99,119,117,164
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,38,217,64,254
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,52,279,98,337
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,none,93,343,142,406
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,194,545,261,600
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,216,14,239,44
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,221,77,254,119
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,266,101,292,145
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,293,110,317,154
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,193,208,227,247
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,248,295,286,350
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,315,293,349,346
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,385,108,412,141
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,415,107,438,143
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,457,127,481,185
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,521,51,557,106
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,591,77,619,115
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,687,68,730,121
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,677,153,717,222
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,216,19,243,43
1581171518_471_The-video-shows-officials-in-protective-suits-dragging-suspected-coronavirus.jpg,962,642,good,110,186,154,229
1581171518_471_The-video-shows-officials-in-protective-suits-dragging-suspected-coronavirus.jpg,962,642,good,282,179,320,222
1581171518_471_The-video-shows-officials-in-protective-suits-dragging-suspected-coronavirus.jpg,962,642,good,377,181,414,229
1581171518_471_The-video-shows-officials-in-protective-suits-dragging-suspected-coronavirus.jpg,962,642,good,420,162,459,209
1581171518_471_The-video-shows-officials-in-protective-suits-dragging-suspected-coronavirus.jpg,962,642,good,583,185,625,230
1581171518_471_The-video-shows-officials-in-protective-suits-dragging-suspected-coronavirus.jpg,962,642,good,706,186,747,234
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,115,187,197,243
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,384,156,456,215
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,233,243,266,279
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,520,202,561,246
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,651,179,710,251
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,818,194,882,271
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1118,199,1164,274
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1351,187,1412,256
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,925,295,941,314
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1573,315,1592,334
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1551,320,1574,344
101d6660a8974050b613dd2e6bd59390.jpg,940,663,good,152,235,236,322
101d6660a8974050b613dd2e6bd59390.jpg,940,663,good,410,257,486,347
101d6660a8974050b613dd2e6bd59390.jpg,940,663,good,489,157,564,239
101d6660a8974050b613dd2e6bd59390.jpg,940,663,good,768,223,845,304
10fea_8011463765e2aa28b386cf.jpg,1000,600,good,166,131,408,435
10fea_8011463765e2aa28b386cf.jpg,1000,600,bad,707,61,814,172
PRI_129079114_1580299603.195.jpg,2048,1539,good,467,539,974,1143
PRI_129079114_1580299603.195.jpg,2048,1539,good,1160,657,1639,1167
126202-untitled-design-13.jpg,918,506,good,89,166,163,324
126202-untitled-design-13.jpg,918,506,good,207,253,310,389
126202-untitled-design-13.jpg,918,506,good,402,167,527,291
126202-untitled-design-13.jpg,918,506,good,546,229,666,377
126202-untitled-design-13.jpg,918,506,good,750,81,840,173
EPg95nzWsAA0F4Q.jpg,1080,1080,good,249,365,367,486
EPg95nzWsAA0F4Q.jpg,1080,1080,good,667,250,832,440
china-coronavirus-beijing-station-spring-festival.jpg,2500,1735,good,890,605,1586,1313
2020012921402900_1.jpg,1312,843,good,575,124,726,299
2020012921402900_1.jpg,1312,843,good,728,186,824,275
2020012921402900_1.jpg,1312,843,good,984,103,1067,184
2020012921402900_1.jpg,1312,843,good,101,109,205,197
2020012921402900_1.jpg,1312,843,good,250,152,350,222
600_1495191_2.jpg,600,900,good,155,223,480,600
dfggfsd.jpg,1024,682,good,92,23,153,72
dfggfsd.jpg,1024,682,good,341,89,392,142
dfggfsd.jpg,1024,682,good,460,181,516,240
dfggfsd.jpg,1024,682,good,799,194,880,277
518025850.jpg,940,705,good,288,346,440,508
518025850.jpg,940,705,good,1,542,133,692
518025850.jpg,940,705,good,35,156,145,271
518025850.jpg,940,705,good,267,172,372,272
518025850.jpg,940,705,good,553,187,688,317
518025850.jpg,940,705,good,448,69,546,182
518025850.jpg,940,705,good,654,22,743,122
518025850.jpg,940,705,good,1,196,49,274
518025850.jpg,940,705,good,775,42,864,124
518025850.jpg,940,705,good,577,30,641,109
518025850.jpg,940,705,bad,382,103,448,175
518025850.jpg,940,705,bad,796,137,923,260
5e311c9d2f7f7.image.jpg,1200,800,good,96,72,196,192
5e311c9d2f7f7.image.jpg,1200,800,good,512,219,565,270
5e311c9d2f7f7.image.jpg,1200,800,good,661,141,720,227
5e311c9d2f7f7.image.jpg,1200,800,good,786,332,842,378
5e311c9d2f7f7.image.jpg,1200,800,good,1009,405,1079,480
thai.cov-transmission030220.jpg,1475,810,good,525,160,620,267
thai.cov-transmission030220.jpg,1475,810,good,626,135,716,239
thai.cov-transmission030220.jpg,1475,810,good,918,89,1008,169
thai.cov-transmission030220.jpg,1475,810,good,941,177,1039,277
thai.cov-transmission030220.jpg,1475,810,good,963,425,1081,532
thai.cov-transmission030220.jpg,1475,810,good,1080,158,1161,231
thai.cov-transmission030220.jpg,1475,810,good,1228,137,1285,208
thai.cov-transmission030220.jpg,1475,810,good,1177,144,1233,207
thai.cov-transmission030220.jpg,1475,810,good,1376,171,1419,224
thai.cov-transmission030220.jpg,1475,810,good,303,38,399,177
2020_0120_7f239fc9j00q4e1uf001mc000xc00irc.jpg,1200,675,good,229,205,390,336
2020_0120_7f239fc9j00q4e1uf001mc000xc00irc.jpg,1200,675,good,838,161,985,297
1A83945A-7AB5-40A4-A664-C2248656043B.jpg,4575,3201,good,1150,918,1327,1102
1A83945A-7AB5-40A4-A664-C2248656043B.jpg,4575,3201,good,1769,1154,1922,1319
1A83945A-7AB5-40A4-A664-C2248656043B.jpg,4575,3201,good,2633,1079,2723,1263
1A83945A-7AB5-40A4-A664-C2248656043B.jpg,4575,3201,good,3128,1376,3273,1496
1A83945A-7AB5-40A4-A664-C2248656043B.jpg,4575,3201,good,3359,1187,3505,1365
1A83945A-7AB5-40A4-A664-C2248656043B.jpg,4575,3201,good,4188,1430,4309,1585
image.jpg,1020,573,good,226,205,281,282
image.jpg,1020,573,good,324,156,402,233
image.jpg,1020,573,good,402,146,453,207
image.jpg,1020,573,good,488,127,561,210
image.jpg,1020,573,good,646,197,722,273
image.jpg,1020,573,good,832,153,881,205
image.jpg,1020,573,good,89,161,129,203
sars-gettyimages-157005245.jpg,1200,675,good,127,322,321,522
sars-gettyimages-157005245.jpg,1200,675,good,229,158,487,418
sars-gettyimages-157005245.jpg,1200,675,good,833,274,941,410
sars-gettyimages-157005245.jpg,1200,675,good,1141,290,1175,332
Pakistan-China-coronavirus-92news.jpg,900,550,good,28,189,60,237
Pakistan-China-coronavirus-92news.jpg,900,550,good,99,128,135,172
Pakistan-China-coronavirus-92news.jpg,900,550,good,171,180,201,208
Pakistan-China-coronavirus-92news.jpg,900,550,good,274,155,307,196
Pakistan-China-coronavirus-92news.jpg,900,550,good,427,163,463,203
Pakistan-China-coronavirus-92news.jpg,900,550,good,512,183,543,224
Pakistan-China-coronavirus-92news.jpg,900,550,good,632,151,664,191
Pakistan-China-coronavirus-92news.jpg,900,550,bad,828,137,878,217
20200127001976.jpg,900,943,good,386,180,541,358
20200127001976.jpg,900,943,good,451,273,649,430
mfile_1504919_1_L_20200126145338.jpg,1280,960,good,45,504,111,597
mfile_1504919_1_L_20200126145338.jpg,1280,960,good,145,401,222,489
mfile_1504919_1_L_20200126145338.jpg,1280,960,good,292,314,381,421
mfile_1504919_1_L_20200126145338.jpg,1280,960,good,575,406,679,527
mfile_1504919_1_L_20200126145338.jpg,1280,960,good,958,429,1060,540
mfile_1504919_1_L_20200126145338.jpg,1280,960,good,1111,491,1185,578
2bd1431c-e585-4faf-b54c-0c25ae00d725.jpg,1024,576,good,100,110,209,231
2bd1431c-e585-4faf-b54c-0c25ae00d725.jpg,1024,576,good,461,147,644,327
2bd1431c-e585-4faf-b54c-0c25ae00d725.jpg,1024,576,good,774,124,916,273
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,good,366,235,424,303
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,good,351,130,432,171
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,good,631,344,693,434
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,good,573,268,613,344
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,good,699,138,725,165
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,none,256,123,287,155
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,76,127,97,148
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,507,109,535,142
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,762,99,782,131
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,572,211,611,247
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,good,901,185,927,209
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,937,193,976,233
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,948,256,976,313
aad5d6ef-413e-4aa3-8e02-12d9178c5489.jpg,1024,576,bad,973,194,1005,223
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE STORE.jpg,1240,698,good,402,61,460,120
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE STORE.jpg,1240,698,good,536,253,606,316
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE STORE.jpg,1240,698,good,854,236,914,306
w1240-p16x9-CORONAVIRUS-CHINA-HEALTH-APPLE STORE.jpg,1240,698,good,929,288,986,371
download-14.jpeg,1280,835,good,158,256,217,314
download-14.jpeg,1280,835,good,306,150,347,199
download-14.jpeg,1280,835,good,677,179,733,245
download-14.jpeg,1280,835,good,1131,134,1190,213
20200206132610-95105bc6.jpg,1060,596,good,330,173,528,390
3JYBEKLY7NGJ3JGZPCA2XTHBRM.jpg,1200,600,good,137,156,190,241
3JYBEKLY7NGJ3JGZPCA2XTHBRM.jpg,1200,600,good,437,90,527,180
3JYBEKLY7NGJ3JGZPCA2XTHBRM.jpg,1200,600,good,969,141,1051,233
c1_1848329.jpg,800,532,good,295,260,352,321
c1_1848329.jpg,800,532,good,466,252,521,309
c1_1848329.jpg,800,532,bad,86,275,124,320
c1_1848329.jpg,800,532,bad,215,230,262,273
c1_1848329.jpg,800,532,bad,576,232,606,275
c1_1848329.jpg,800,532,bad,635,266,671,302
c1_1848329.jpg,800,532,bad,730,257,763,296
c1_1848329.jpg,800,532,bad,376,264,397,294
fjkllllg.jpg,512,366,bad,79,105,109,142
fjkllllg.jpg,512,366,good,185,100,226,144
fjkllllg.jpg,512,366,bad,325,90,360,141
chine-virus-.jpg,968,645,good,473,103,569,219
chine-virus-.jpg,968,645,good,99,175,156,228
chine-virus-.jpg,968,645,good,635,149,691,205
chine-virus-.jpg,968,645,good,829,191,910,255
200130103155-wuhan-virus-0129-hong-kong-train-super-tease.jpg,1100,619,good,309,167,477,333
200130103155-wuhan-virus-0129-hong-kong-train-super-tease.jpg,1100,619,good,534,135,625,307
1030611863.jpg,1000,541,good,233,221,243,229
1030611863.jpg,1000,541,bad,45,229,65,245
1030611863.jpg,1000,541,bad,290,217,309,235
1030611863.jpg,1000,541,good,354,174,409,230
1030611863.jpg,1000,541,good,480,225,529,272
1030611863.jpg,1000,541,good,648,246,684,280
1030611863.jpg,1000,541,bad,572,228,592,247
1030611863.jpg,1000,541,good,940,239,960,255
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,46,133,92,181
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,156,180,205,223
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,217,158,254,200
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,272,174,316,219
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,356,213,408,266
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,507,209,553,255
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,441,155,486,198
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,342,171,365,213
20200130-031838_U14224_M588349_adf2.jpg,800,533,good,368,168,417,206
skypost16012020a01s.jpg,1180,618,bad,108,145,185,228
skypost16012020a01s.jpg,1180,618,bad,185,233,259,297
skypost16012020a01s.jpg,1180,618,bad,188,331,268,416
skypost16012020a01s.jpg,1180,618,bad,259,128,331,210
skypost16012020a01s.jpg,1180,618,bad,353,290,442,391
skypost16012020a01s.jpg,1180,618,good,476,299,582,422
skypost16012020a01s.jpg,1180,618,bad,608,150,674,233
skypost16012020a01s.jpg,1180,618,bad,671,365,766,463
skypost16012020a01s.jpg,1180,618,bad,695,269,774,350
skypost16012020a01s.jpg,1180,618,good,997,342,1092,458
skypost16012020a01s.jpg,1180,618,bad,1104,185,1168,260
skypost16012020a01s.jpg,1180,618,bad,789,63,852,129
skypost16012020a01s.jpg,1180,618,bad,1017,103,1067,152
skypost16012020a01s.jpg,1180,618,bad,539,142,605,204
mask2.jpeg,1996,1086,good,703,61,1239,661
20200131-china-health_1.jpg,950,633,good,222,314,258,350
20200131-china-health_1.jpg,950,633,good,331,248,373,283
20200131-china-health_1.jpg,950,633,good,411,231,450,270
20200131-china-health_1.jpg,950,633,good,545,233,578,271
20200131-china-health_1.jpg,950,633,good,695,254,727,290
gettyimages-163903704-1024x1024.jpg,1024,713,bad,44,214,163,342
gettyimages-163903704-1024x1024.jpg,1024,713,bad,44,509,175,628
gettyimages-163903704-1024x1024.jpg,1024,713,bad,285,116,380,186
gettyimages-163903704-1024x1024.jpg,1024,713,good,605,348,739,474
gettyimages-163903704-1024x1024.jpg,1024,713,bad,709,43,821,167
